year,id,prop_name,zip_code,primary_property_type,area,built_year,energy_star_score,electricity_use,nat_gas_use,lat,long
2019,172256,1333 1339 S INDEPENDENCE BLVD,60623,Multifamily Housing,86544,1920,94,675071,4769499.2,41.84725035,-87.71737883
2019,172276,913 921 W VAN BUREN ST,60607,Multifamily Housing,178600,1920,94,2823126.3,5599189.7,41.87399385,-87.651678
2019,172298,CAIII Condominium Association (122-134 S. Aberdeen and 1100 W. Adams),60614,Multifamily Housing,120000,2015,99,1538904.1,3836214,41.87921245,-87.65673552
2019,172318,Las Moradas Apartments,60622,Multifamily Housing,65340,1983,49,1497087.3,4487200.1,41.90225377,-87.68447845
2019,172343,"Target, T2613 - Chicago Division",60610,Retail Store,190487,2013,57,9856005.6,5009199.9,41.903766,-87.64324
2019,172347,River West Lofts,60642,Multifamily Housing,177000,1910,56,4703032.6,9392799.9,41.89983093,-87.65764114
2019,172379,Greek Islands (200 S Halsted),60661,Office,115232,1913,22,10301489.9,9490499.7,41.87880098,-87.64729762
2019,172393,LEARN Charter School Herro Family Campus,60612,K-12 School,105300,1908,19,6731650.8,1155481.2,41.88727132,-87.70248475
2019,172394,26 N Halsted St,60661,Office,57251,1984,12,8883442.3,3671951.5,41.88260816,-87.64772647
2019,172406,Oakley Square Apartments,60612,Multifamily Housing,277185,1979,94,3710881,15355039.9,41.88112401,-87.68648584
2019,172485,Westminster Condominium Association,60644,Multifamily Housing,67968,1930,65,1031263.4,4127290,41.88039405,-87.75826967
2019,172500,Catalyst Circle Rock Charter School,60644,K-12 School,111030,1924,55,3962516,2097954.8,41.8825252,-87.76612258
2019,172529,One East 14th Place,60605,Multifamily Housing,155299,2000,81,4018141.8,5029329.9,41.86215282,-87.62699452
2019,172540,Willa Rawls Manor Apartments,60653,Multifamily Housing,122111,1980,76,4035157.4,1504056.7,41.82021138,-87.61246867
2019,172541,Tandem Lofts Condo Assoc (1625-31 S. Michigan Ave.),60616,Multifamily Housing,85800,2000,82,1393498.3,4358345.3,41.84550365,-87.63055693
2019,172557,T.E. Brown Apartments,60609,Multifamily Housing,87527,1975,5,6385544.4,351712.8,41.81195152,-87.65512794
2019,172565,Vesta Lofts,60616,Multifamily Housing,67755,1930,34,1350606.1,4309507.8,41.84550365,-87.63055693
2019,172584,ASPIRA Early College High School,60641,K-12 School,58000,1945,92,1265166.2,513482.6,41.93769413,-87.72679086
2019,172607,Marshfield Lofts,60622,Multifamily Housing,70916,1993,98,678895.9,2388938.5,41.90225377,-87.68447845
2019,172617,Manchester Building,60647,Multifamily Housing,52100,1898,94,644352.8,2187636.8,41.92075046,-87.70152825
2019,172640,232-Senior Suites of Washington Heights,60643,Senior Care Community,65505,2001,38,1831571.8,4728499.9,41.6981819,-87.66236671
2019,172641,Symphony of Morgan Park,60628,Senior Care Community,60068,1976,12,3487156.1,9692060.1,41.69618207,-87.64217052
2019,172679,Cook Brothers,60639,Retail Store,107750,1977,9,6888944,9336705.1,41.91268849,-87.73620701
2019,172705,Ridgemoor Estates Condominium Association IV,60634,Multifamily Housing,51100,1989,99,576283.4,2669241.7,41.94530408,-87.80186746
2019,172711,242-Senior Suites Chicago Wright Campus,60634,Senior Care Community,54800,2013,37,905780.2,2346800.1,41.94530408,-87.80186746
2019,172719,Conservancy at North Park Condo Assoc III,60659,Multifamily Housing,54096,1995,96,678135,2883060.2,41.99046172,-87.70620782
2019,172725,"Jewel Osco, 03442-Foster & Pulaski",60630,Supermarket/Grocery Store,65227,1992,68,8923758.4,4286200.1,41.97628565,-87.73005749
2019,172759,Market Square Lofts Condominium Association,60605,Multifamily Housing,168000,1995,84,3880273.1,5688862.2,41.86863212,-87.62730687
2019,172761,Cosmopolitan Lofts Condominium Association,60605,Multifamily Housing,100448,1892,98,1366349,2760966.1,41.86863212,-87.62730687
2019,172762,Printers Row Condominium Association,60605,Multifamily Housing,225000,1978,53,4848585.1,10292124.5,41.86863212,-87.62730687
2019,172772,Manhattan Building,60605,Multifamily Housing,121000,1891,10,8207702.5,177500,41.86863212,-87.62730687
2019,172786,The Woodlands of Bronzeville Condominium Association,60612,Multifamily Housing,101941,1989,29,6527292.5,3582278.8,41.84550365,-87.63055693
2019,172797,888 South Michigan Condominium Association,60605,Multifamily Housing,79483,2002,27,2825016.6,4325923.9,41.86863212,-87.62730687
2019,172800,5110 S Kenwood,60615,Multifamily Housing,55932,1990,90,959566,3371243.9,41.80224043,-87.60332678
2019,172812,4336-44 S Drexel Blvd,60653,Multifamily Housing,82960,1926,88,729707.4,5313346,41.82021138,-87.61246867
2019,172900,Victory Centre of Galewood,60707,Multifamily Housing,78317,2009,14,3032250.5,3713015,41.92313292,-87.79709824
2019,173250,Clark Manor Convalescent Center,60626,Senior Care Community,58875,1974,31,3899837.5,10383223.2,42.01693066,-87.67501005
2019,173476,St. Demetrios Greek Orthodox Church,60625,Worship Facility,63141,1924,46,782075.8,2937032.4,41.97419798,-87.696868
2019,173492,Parkside Square Condominium Association,60656,Multifamily Housing,60000,1972,85,801588,3447770.2,41.97087009,-87.79892589
2019,173497,Shop & Save Market - Nagle,60646,Supermarket/Grocery Store,66711,1987,1,8552154.1,83660863.3,41.99589087,-87.78753092
2019,173592,Fulton Court Townhomes,60661,Multifamily Housing,139000,2000,90,2270477.9,5376445.2,41.886964,-87.64549314
2019,173597,Adlake Limited Partnership,60654,Office,81000,1940,78,1090930,4022740.7,41.89239794,-87.63645342
2019,173615,Five North Wabash,60602,Multifamily Housing,170184,1910,71,2896221.9,7119003.3,41.88319223,-87.62868858
2019,173617,105 W MADISON ST,60602,Office,140000,1928,33,10451617.9,5284299.9,41.88195371,-87.63114001
2019,173618,318 West Adams Commercial Condo Assoc.,60606,Office,168725,1927,61,7264465.3,6237589.8,41.87940822,-87.63610047
2019,173625,Burnham 600,60661,Office,103863,1912,67,3723150.5,9557410.2,41.87801775,-87.64319149
2019,173632,The Chicago Building,60603,Residence Hall/Dormitory,104965,1904,61,2886031.7,6892700.1,41.88201315,-87.62821922
2019,173642,230 E Ohio St,60611,Office,75340,1917,56,3496883.7,2798825.4,41.89260773,-87.62161072
2019,173646,South River Park Condominium Association,60607,Multifamily Housing,257548,1992,90,3606207.6,12765287,41.89158015,-87.63783734
2019,173655,ACME Hotel Company,60611,Hotel,80000,1927,71,3746188.3,2247818.1,41.89224796,-87.62750277
2019,173657,Chicago,60602,Hotel,85000,1895,7,7273022.6,2470861.6,41.88319223,-87.62868858
2019,173658,212 W Superior St,60654,Office,92454,1920,80,2888350.1,3147489.8,41.89561827,-87.63484054
2019,173671,Werner Printing,60661,Office,83000,1920,58,2486982.9,3742027.5,41.88402421,-87.64267401
2019,173687,324  N JEFFERSON ST,60661,Multifamily Housing,50500,2001,97,754908.4,1321385.4,41.88321395,-87.64336601
2019,173702,Ambassador Hotel,60610,Hotel,188600,1928,37,11769840.7,12182152.3,41.9037528,-87.63558845
2019,173708,2756-64 N. Pine Grove Ave.,60642,Multifamily Housing,133560,1925,37,1926606.3,11411172.2,41.92201051,-87.65461957
2019,173710,1430 Lake Shore Drive Building Corporation,60610,Multifamily Housing,117024,1924,31,2721956.4,7778516.4,41.9037528,-87.63558845
2019,173715,2738 N. Pine Grove,60614,Multifamily Housing,103203,1927,88,1452710.2,7493009.8,41.92201051,-87.65461957
2019,173719,Francis W Parker School,60614,K-12 School,233000,2000,7,13523735,14746709.7,41.92314564,-87.63734144
2019,173725,2140 N Lincoln Park West,60614,Multifamily Housing,51750,1926,29,1425076.4,5797920.5,41.92201051,-87.65461957
2019,173730,Beachwalk Apartments,60614,Multifamily Housing,60000,1924,69,1120255.1,4967687.1,41.92201051,-87.65461957
2019,173733,(IL600) - 2336 N. Commonwealth,60614,Multifamily Housing,100755,1968,96,1008143.6,4301915.6,41.92201051,-87.65461957
2019,173752,Eddystone Condominium Homes,60657,Multifamily Housing,247774,1928,91,2151299.1,13866184.5,41.9398511,-87.65844752
2019,173754,422 West Melrose,60657,Multifamily Housing,164485,1926,85,1215705.8,12816381.4,41.9398511,-87.65844752
2019,173757,C(IL292) - Oakdale Towers,60657,Multifamily Housing,136304,1927,81,1084991.1,8271641.7,41.9398511,-87.65844752
2019,173767,426  W BELMONT AVE,60657,Multifamily Housing,59150,1933,32,1653223.2,5504851,41.9398511,-87.65844752
2019,173768,813 831 W WAVELAND AVE,60613,Multifamily Housing,50000,1925,94,743584,1884761.9,41.95402016,-87.6620278
2019,173769,541 Oakdale Assoc LLC,60657,Multifamily Housing,98750,1966,88,900987.7,4829274.3,41.9398511,-87.65844752
2019,173773,530 W. Diversey,60614,Multifamily Housing,50864,1921,38,1551463.7,3730390.2,41.92201051,-87.65461957
2019,173804,The Covington,60640,Multifamily Housing,142744,1965,39,2832281.1,12229400.2,41.97223008,-87.6645957
2019,173811,Park Harbor Condo Association,60613,Multifamily Housing,91167,1970,99,1339595.6,3937749.5,41.95402016,-87.6620278
2019,173915,The Flamingo,60637,Multifamily Housing,165000,1920,79,1481422.2,12658993.3,41.78046327,-87.6053081
2019,173812,Coronado Condominium Association,60613,Multifamily Housing,99637,1973,86,1887617.3,4966174.3,41.95402016,-87.6620278
2019,173817,Alden Lakeland Rehabilitation and Health Care Center,60640,Senior Care Community,89500,1972,1,5151154.4,15795689.6,41.9693943,-87.65095929
2019,173818,"3838 North Broadway, LLC",60613,Multifamily Housing,70680,1928,71,2899432.3,2454191.9,41.95402016,-87.6620278
2019,173821,4157  N CLARENDON AVE,60613,Multifamily Housing,62388,1925,92,1224508.8,3382939.4,41.95402016,-87.6620278
2019,173845,1338 1354 W ARGYLE ST,60640,Multifamily Housing,51150,1931,47,559749.9,5835515,41.97223008,-87.6645957
2019,173857,The Wyndham,60640,Multifamily Housing,200000,1920,56,2554141.3,17263989.1,41.97223008,-87.6645957
2019,173861,5411 N Winthrop-CLK,60640,Multifamily Housing,50477,1973,23,2893580.7,2502311.2,41.97223008,-87.6645957
2019,173868,1055 W Granville,60660,Multifamily Housing,80600,1929,57,1635540.2,7721201,41.99090057,-87.66660744
2019,173870,Coronado Apartments LLC,60660,Multifamily Housing,80500,1927,93,1164836.3,4585296.6,41.99090057,-87.66660744
2019,173871,6334 N Sheridan Condominium,60660,Multifamily Housing,63000,1918,59,646256.7,5767351.4,41.99090057,-87.66660744
2019,173874,5400 5406 N KENMORE AVE,60640,Multifamily Housing,81600,1990,86,825375.8,4901414.1,41.97223008,-87.6645957
2019,173888,Bellarmine Hall-ID#173888,60626,Residence Hall/Dormitory,85129,1971,79,2115038.4,4197700.5,42.01036185,-87.66829765
2019,173907,Hampton House,60615-4214,Multifamily Housing,176450,1918,41,1747367.1,15478669.8,41.80224043,-87.60332678
2019,173908,5000 South Cornell,60615,Multifamily Housing,149950,1930,87,1503538.7,9938143.8,41.80224043,-87.60332678
2019,173927,Residence Hall and Student Center: Catholic Theological Union,60615,Residence Hall/Dormitory,90770,1924,62,4641834.9,1258000,41.79809371,-87.5847824
2019,173930,Snell-Hitchcock,60637,Residence Hall/Dormitory,73837,1902,80,1661046.9,88230,41.78046327,-87.6053081
2019,173934,5316 S Dorchester,60615,Multifamily Housing,53407,1990,23,1934806.3,3117480.1,41.80224043,-87.60332678
2019,173948,Home Depot Store #8598,60659,Retail Store,114727,2004,48,6555229.9,4235811,41.99582772,-87.71424303
2019,173949,"Park Gables Apartment Homes, INC",60645,Multifamily Housing,103000,1928,63,359897.8,10505800.5,42.00880199,-87.69502812
2019,173961,Chatham Park South Co-op,60619,Multifamily Housing,75264,1983,42,3416125.1,2055385.7,41.74401302,-87.60549928
2019,173970,"Jewel Osco, 03092-95th & Stony Island",60619,Supermarket/Grocery Store,72651,1999,55,10445571.9,6117500.1,41.7202896,-87.58289821
2019,174126,Pete's 118th,60617,Supermarket/Grocery Store,54000,1980,22,9368499,7044609.4,41.68095,-87.535552
2019,174135,Times Square Apartments,60613,Multifamily Housing,142000,1923,59,2709728.5,10346184.1,41.95402016,-87.6620278
2019,174155,Sovereign- ID#174155,60660,Multifamily Housing,140000,1925,1,4295226.9,18785171.3,41.99090057,-87.66660744
2019,174157,The Bridgeport Condominiums,60608,Multifamily Housing,97813,2007,1,4402196.5,10792083.8,41.84915346,-87.67089596
2019,174164,Madison Park Apartments,60615,Multifamily Housing,160000,1934,52,5996842.5,2551662,41.80224043,-87.60332678
2019,174165,5107 S Blackstone,60615,Multifamily Housing,83819,1990,91,1651799.4,2901014.9,41.8022404,-87.60333
2019,174167,The Pattington,60613,Multifamily Housing,206933,1904,99,1980072.3,10476691.1,41.95402016,-87.6620278
2019,174182,Lewis Towers,60611,Office,216081,1927,71,7180008.1,11034323,41.897462,-87.624885
2019,174200,1313 West Randolph,60607,Multifamily Housing,89972,2012,37,2077945.9,5760169,41.87399385,-87.651678
2019,174203,Somerset Place Apartments,60640,Multifamily Housing,160000,1920,51,6224081.7,3075191,41.97223008,-87.6645957
2019,174204,The Morgan at Loyola Station,60626,Multifamily Housing,160008,2009,49,5231319.3,5294263.6,42.01036185,-87.66829765
2019,174206,The Ambassador Condominium Homeowners Association,60610,Multifamily Housing,148466,2004,42,4613668.9,7106200.1,41.9037528,-87.63558845
2019,174209,The Superior at LaSalle Condominium Association,60654,Multifamily Housing,165000,2006,82,3479844.2,5444263.6,41.89198218,-87.63699623
2019,174215,Oakwood Shores 2A,60653,Multifamily Housing,302787,2008,99,5641612.3,4669552.5,41.82021138,-87.61246867
2019,174228,Roscoe Square - Chicago,60618,Supermarket/Grocery Store,51298,1981,96,1100881.8,7047786.9,41.94133511,-87.68998877
2019,174279,Diversey Square Phase 1 - TOTAL,60647,Multifamily Housing,181132,1920,16,2980462.2,19959423,41.92075046,-87.70152825
2019,174306,540 N Lake Shore Drive CA,60611,Multifamily Housing,241024,1920,45,7955364.6,4450890.5,41.89579275,-87.62247957
2019,174321,The Shelby,60616,Multifamily Housing,111873,2013,17,3841543.5,7357128.6,41.84550365,-87.63055693
2019,174498,Trio Tower,60661,Multifamily Housing,280146,2010,90,4822868.8,9502876.8,41.887491,-87.644997
2019,175046,East WrigleyView Village Condominiums,60657,Multifamily Housing,51030,1919,15,863628.4,4992200.1,41.9398511,-87.65844752
2019,175059,436-446 W. Diversey Pkwy.,60642,Multifamily Housing,68271,1908,35,1889098.2,3522771,41.92201051,-87.65461957
2019,175172,"Saint Anthony Hospital Community Wellness Program, North Lawndale and King Legacy Apartments",60623,Multifamily Housing,62631,2011,98,1431791.2,256602.6,41.84725035,-87.71737883
2019,175181,Cornerstone Apartments,60615,Multifamily Housing,71864,2014,97,761015.9,3085720,41.80224043,-87.60332678
2019,175185,Jeffery Building Inc.,60649,Multifamily Housing,52193,1935,52,737475.1,4148769.6,41.76259226,-87.57231648
2019,175198,Gunnison Street Lofts Condo Assoc,60640,Multifamily Housing,58000,1930,20,1991103.3,1434035.5,41.97223008,-87.6645957
2019,175218,Renaissance Place at Hyde Park Condominium Association North,60615,Multifamily Housing,163832,1947,90,2688604.8,7323382.6,41.80224043,-87.60332678
2019,175229,The Bostonian,60613,Multifamily Housing,73000,1930,89,1663036.1,1429218,41.95402016,-87.6620278
2019,175242,C5870LAK (22233),60644,Multifamily Housing,50000,1965,29,818866.4,4092521.3,41.88039405,-87.75826967
2019,175255,420 W MELROSE ST,60657,Multifamily Housing,57405,1926,98,499121,2926665.1,41.9398511,-87.65844752
2019,175258,2900 2914 N MILDRED AVE,60657,Multifamily Housing,62000,1965,1,1553794.1,13358622.8,41.9398511,-87.65844752
2019,175263,1725  W NORTH AVE,60622,Multifamily Housing,47509,1916,61,1162239.8,1122444.1,41.90225377,-87.68447845
2019,175264,Yusuf North,60647,Office,50000,1906,74,1876836.1,1393990.1,41.90999631,-87.69652744
2019,175272,Oakwood King Condominium Building,60653,Multifamily Housing,57240,1916,24,763766,5472200,41.82021138,-87.61246867
2019,175281,"3740-3750 N. Pine Grove, LLC",60613,Multifamily Housing,53000,1915,87,193893.7,3205121.4,41.95402016,-87.6620278
2019,175291,1200 W. Pratt Blvd. / 6800 N. Sheridan Rd.,60626,Multifamily Housing,69512,1922,45,1306843.8,5028323.6,42.01036185,-87.66829765
2019,175294,540 W SURF ST,60657,Multifamily Housing,64619,1931,81,333007.8,4149554.5,41.9398511,-87.65844752
2019,175320,Holland Apartments,60628,Multifamily Housing,59000,1942,100,183596.6,3019861.7,41.69755188,-87.61477587
2019,175329,2040 Belmont LLC,60618,Multifamily Housing,52468,1999,20,639644.2,5283500.1,41.94672055,-87.70319673
2019,175334,41-51 N Central Ave,60644,Multifamily Housing,55000,1910,33,1016370,5094141.9,41.88039405,-87.75826967
2019,175340,4310-22 N Clarendon,60613,Multifamily Housing,66000,1976,59,478618.3,4124622.5,41.95402016,-87.6620278
2019,175346,Shops and Lofts at 47,60653,Multifamily Housing,201415,2013,2,12748890.2,5512549.5,41.80224043,-87.60332678
2019,175371,Renaissance Lofts,60626,Multifamily Housing,59712,2007,63,1683252.2,2248684.2,42.01036185,-87.66829765
2019,175383,Chicago Metropolitan Housing Development Corporation,60615,Multifamily Housing,58656,1915,62,331216.5,4317202.9,41.80224043,-87.60332678
2019,175454,Signature Residences Condominium Association,60616-5183,Multifamily Housing,51375,2008,89,733969,2312193.3,41.84550365,-87.63055693
2019,175472,3240 N ASHLAND AVE,60657,Multifamily Housing,176062,1915,48,5763294.5,7965146.1,41.83439716,-87.66593914
2019,175473,Ashland Devon Chicago Equities LLP,60626,Multifamily Housing,70000,1927,20,701933.7,7839487,42.01036185,-87.66829765
2019,175475,333 S Ashland Ave,60607,Office,68150,1930,65,1362747,3866093.6,41.877185,-87.666647
2019,175477,1623 Belmont Ashland Assoc LP,60645,Multifamily Housing,56880,1928,41,609780.4,5192251.3,41.9398511,-87.65844752
2019,175479,5858 N Broadway,60660,Multifamily Housing,84665,2008,54,2068849.1,2892396.6,41.99090057,-87.66660744
2019,175506,11203 S ELLIS ST,60628,Office,61357,1974,42,3221207.4,2553816.9,41.6904567,-87.60475394
2019,175507,Elm II LLC,60611,Multifamily Housing,78055,1925,80,2839275.3,1907334,41.89579275,-87.62247957
2019,175508,8507-Jefferson Park (Elston),60630,Supermarket/Grocery Store,63165,2013,69,8005415.2,7636976.7,41.97887489,-87.75758499
2019,175516,2617 West Gunnison,60625,Multifamily Housing,55067,1925,65,518473.9,4512758.1,41.97208235,-87.70234945
2019,175523,222 West Hubbard Street,60654,Office,66095,1905,75,2880864.2,2171999.9,41.89022006,-87.63488473
2019,175529,307 S Sangamon St,60607,Office,72977,2011,73,3877355.9,1594664.1,41.877747,-87.650686
2019,175535,3100 S King Condominium Association,60616,Multifamily Housing,64800,1978,16,3789111.3,794534.4,41.84550365,-87.63055693
2019,175539,6244-46 S King Drive,60637,Multifamily Housing,55000,1923,64,1159595.5,5253616.5,41.78046327,-87.6053081
2019,175542,3260 North Lake Shore,60657,Multifamily Housing,259048,1928,77,2644439.9,17688445.2,41.9398511,-87.65844752
2019,175545,NORTH CENTER 4000 CONDOMINIUM ASSOCIATION,60618,Multifamily Housing,75000,2002,75,1918025.1,2466196.2,41.94672055,-87.70319673
2019,175546,Shakespeare Building Corporation,60614,Multifamily Housing,94600,1910,90,1258635.6,4939164.4,41.92201051,-87.65461957
2019,175551,"Jewel Osco, 03187-119th and Marshfield",60643,Supermarket/Grocery Store,61567,2008,37,10366423.7,6763899.9,41.68050591,-87.66246295
2019,175553,229-Senior Suites-Austin,60644,Senior Care Community,60000,1996,3,1840907.1,4688699.9,41.88039405,-87.75826967
2019,175580,7200 S SOUTH SHORE DR,60649,Multifamily Housing,77607,1915,53,818891.6,5159856.3,41.76259226,-87.57231648
2019,175595,"714 -726 W. Waveland, LLC",60613,Multifamily Housing,52000,1915,46,377752.8,3953383.1,41.95402016,-87.6620278
2019,175658,(IL594) - Bronzeville Lofts,60616,Multifamily Housing,93260,1910,100,1181224.2,2650363.3,41.84550365,-87.63055693
2019,175679,240 N Ashland Ave,60607,Office,81887,1900,94,1455852.6,1030200,41.88655482,-87.66760406
2019,175683,"Jewel Osco, 03176-Ashland & 95th St",60620,Supermarket/Grocery Store,66467,1991,38,10752143.5,5684000.3,41.7228,-87.662758
2019,175693,Central Park Apartments,60625,Multifamily Housing,50000,1995,99,484116.4,1750800,41.97208235,-87.70234945
2019,175711,2339 N. Geneva,60614,Multifamily Housing,64979,1933,48,602122.5,6531209.9,41.92201051,-87.65461957
2019,175727,130 S Jefferson St,60661,Office,81179,1893,51,3681646.9,3842799.7,41.88014008,-87.64262373
2019,175735,The Resurrection Project - Casa Maravilla,60608,Multifamily Housing,72205,2010,93,1747087.3,1305653.3,41.84915346,-87.67089596
2019,175747,Windy City South LLC,60616,Multifamily Housing,139900,1920,85,2209440.6,5771158,41.85471087,-87.62434115
2019,175754,Haymarket Lofts,60607,Multifamily Housing,67090,1930,8,1697452.9,6843522.6,41.884251,-87.648727
2019,175760,"7300 Venture, LLC",60649,Multifamily Housing,102570,1968,64,1107535.2,8528522.8,41.76259226,-87.57231648
2019,175808,Romanian Village,60640,Multifamily Housing,70000,1923,19,1363633.1,6087018,41.9722301,-87.6646
2019,175824,Drexel - Avanath,60637,Multifamily Housing,86000,1959,95,2026322,2119438.9,41.78046327,-87.6053081
2019,175825,Jazz on the Boulevard,60615,Multifamily Housing,145230,1918,49,5398200.3,1758270,41.82021138,-87.61246867
2019,175834,Central Arts Building,60654,Office,101235,1910,83,2669463.5,2918559.5,41.89571538,-87.6356947
2019,175837,Park Apartments,60615,Multifamily Housing,101833,1920,89,1743446.7,6378436.9,41.80224043,-87.60332678
2019,175850,Whole Foods KBS,60642,Supermarket/Grocery Store,74883,2017,12,18857243.7,16891489.2,41.9085638,-87.65280194
2019,175857,Lake Street Lofts,60607,Multifamily Housing,108000,1886,61,3116773.6,4850517.7,41.87399385,-87.651678
2019,175858,HRTL - Leland Apts: 1207 W Leland Ave,60640,Multifamily Housing,74913,2004,82,2132851.4,3389375.3,41.97223008,-87.6645957
2019,175876,7121 7125 N Paulina,60660,Multifamily Housing,58400,1925,88,250294.1,3789700,42.01036185,-87.66829765
2019,175878,Tailor Lofts: 315 South Peoria Street,60607,Multifamily Housing,188100,2010,28,10771039.1,4893600,41.87728141,-87.6498536
2019,175888,Beacon Lofts,60607,Multifamily Housing,83151,1997,95,1020904.5,2527961.3,41.87399385,-87.651678
2019,175890,5400 N Sheridan,60640,Multifamily Housing,71193,1968,99,178594.3,4117599.9,41.9722301,-87.6646
2019,175894,Whitechapel Apartments,60640,Multifamily Housing,126000,1980,22,2917724,10683840.4,41.97223008,-87.6645957
2019,175895,6364  N SHERIDAN RD,60660,Office,110000,1959,78,4562635.6,337500,41.99090057,-87.66660744
2019,175896,Sheridan Lake,60626,Multifamily Housing,68271,1968,56,1136673.7,5968200,42.01036185,-87.66829765
2019,175898,Park Boulevard IIA - 3622 S State,60609,Multifamily Housing,97250,2012,80,1908410.1,4545488.2,41.81195152,-87.65512794
2019,175905,"Hostelling International Chicago, The J. Ira and Nicki Harris Family Hostel",60605,Hotel,100535,1880,4,9847206,4356547.3,41.87588999,-87.62653046
2019,175907,Washington Courts,60644,Multifamily Housing,109084,1929,29,894308.4,12740223.9,41.88039405,-87.75826967
2019,175927,The Mayfair,60615,Multifamily Housing,95500,1920,40,876491.6,9775522.8,41.80224043,-87.60332678
2019,175954,Walmart Supercenter #5617,60639,Wholesale Club/Supercenter,116720,2013,42,8053971.4,7571110.4,41.93162246,-87.74256249
2019,175959,5100 Hyde Park Association,60615,Multifamily Housing,111592,1910,62,750909.5,7459012.1,41.80224043,-87.60332678
2019,175960,The Versailles,60615,Multifamily Housing,64000,1925,31,1379103.1,6838905.5,41.80224043,-87.60332678
2019,175961,300 North Elizabeth,60607,Office,127872,1908,9,16567552.9,3900955,41.88673,-87.658898
2019,175973,Winchester Hood Garden Homes Trust R-704,60660,Multifamily Housing,73600,1951,20,1877992.1,7969500,41.99090057,-87.66660744
2019,175978,451-BRE Rook SH Autumn Green Midway Villiage LLC,60629,Senior Care Community,120000,2017,71,4007731.8,5203500.2,41.77517105,-87.71389848
2019,175979,245-Senior Suites Chicago Midway,60629,Senior Care Community,84139,2015,66,1905178.9,2116800,41.77517105,-87.71389848
2019,175986,1228 W MONROE,60607,Multifamily Housing,51670,2006,98,749885.9,2216570.2,41.87399385,-87.651678
2019,175995,IL2125ZZ-11 West Quincy,60604,Office,120593,1985,88,2352153.6,1952032.5,41.87874431,-87.63098611
2019,176010,"Friedman Properties, Ltd",60611,Office,102450,1906,16,9232336.3,6335499.8,41.8896962,-87.62666374
2019,176015,Wentworth Condo Association,60616,Multifamily Housing,63983,2004,82,1926384.5,2088936.1,41.84550365,-87.63055693
2019,177315,1919 S MICHIGAN AVE,60616,Multifamily Housing,51476,2004,51,971512.4,2834735.6,41.85617124,-87.62385318
2019,188280,Blackwood,60615,Multifamily Housing,148157,1930,37,5547403.6,5706200.3,41.8007869,-87.59048115
2019,200849,Sheridan Surf LLC,60657,Multifamily Housing,188910,1929,65,3947144.9,11632275,41.93394444,-87.63964018
2019,206858,3240 North Lake Shore Drive,60657,Multifamily Housing,254911,1928,96,2761027.9,16930026.6,41.9413697,-87.63997004
2019,214742,The Whitney Condominium Association,60610,Multifamily Housing,229582,1997,60,4598134,13194462.5,41.90615611,-87.62971641
2019,214929,Westhaven Park Tower,60654,Multifamily Housing,175863,2003,99,3138701.9,6468724.8,41.8837175,-87.67098763
2019,216479,1122 N Dearborn,60610,Multifamily Housing,235263,1999,50,5788956.2,13936700.1,41.90249434,-87.63034062
2019,219559,Jefferson Tower CA,60661,Multifamily Housing,303430,2005,83,6012510.4,12196883,41.886209,-87.642799
2019,221086,1500 Lakeshore Drive Building Corp.,60610,Multifamily Housing,287158,1928,51,5952056.6,20819080.8,41.90981067,-87.62674615
2019,221751,Appleville Condominium,60616,Multifamily Housing,260000,1978,93,6900749.5,6115800.1,41.84787679,-87.63924831
2019,222552,Venetian Condominium Assoc.,60610,Multifamily Housing,222808,2002,70,4386914.2,10325151,41.90384465,-87.63521255
2019,222598,(IL510) - Emerald Condo,60607,Multifamily Housing,333444,2008,76,6098404.1,16091474.6,41.88022924,-87.64817387
2019,222707,Landmark Lofts Condominium Association,60605,Multifamily Housing,122812,2000,64,2226258.3,7702387.1,41.86158784,-87.62617691
2019,222943,University Park Condominium Association,60615,Multifamily Housing,538980,1961,84,1201682.5,50452899.2,41.79535144,-87.59076509
2019,224416,400 East Ohio Condominium Association,60611,Multifamily Housing,285156,1981,22,15303471.7,6230897.6,41.89285273,-87.61741095
2019,226985,7321 SOUTH SHORE DRIVE CO-OPERATIVE,60649,Multifamily Housing,171630,1926,52,1210591.2,15570370.7,41.76367663,-87.56017328
2019,227382,Drake Tower Apartments,60611,Multifamily Housing,246310,1928,3,5306154.7,363746.4,41.90042814,-87.62262826
2019,227696,Opera Lofts,60616,Multifamily Housing,194619,2007,97,3334236.8,6938427.9,41.84616943,-87.62781662
2019,227730,4300 Marine Drive Condominium Association,60613,Multifamily Housing,193880,1930,71,1996838.9,13745116.2,41.96126002,-87.64738594
2019,228455,Hemingway House Condominium Association,60614,Multifamily Housing,192100,1969,14,6089700.1,22337400.2,41.91645312,-87.63490931
2019,228537,201 E Chestnut St,60611,Multifamily Housing,211080,1967,24,9662337,3530466,41.89810086,-87.62158078
2019,229057,Park View Towers,60614,Multifamily Housing,86222,1975,15,5894789.6,1367863.3,41.93214333,-87.64141628
2019,229402,State Place Condominium Association,60605,Multifamily Housing,542774,2005,100,1727669.6,24796696.7,41.86838196,-87.62701601
2019,229823,5040-60 N Marine Dr,60640,Multifamily Housing,234113,1939,60,3995738.6,15047623.8,41.97474038,-87.65143947
2019,229826,Waldorf Astoria Hotel,60611,Hotel,310516,2007,2,26334942,41162721.6,41.89977386,-87.62764315
